ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 141.50	 1.494	141.0	  0	 141.50	 1.494	 100
 0	 0	  1	 148.84	 1.650	149.0	  1	 148.79	 1.573	 100
 0	 0	  2	 199.15	 2.042	200.0	  0	 199.15	 2.042	 100
 0	 0	  3	 300.68	 2.395	301.0	  0	 300.68	 2.395	 100
 0	 0	  4	 410.32	 2.287	410.0	  5	 410.25	 1.962	 100
 0	 0	  5	 511.61	 2.326	512.0	  0	 511.61	 2.326	 100
 0	 0	  6	 596.66	 1.782	597.0	  2	 596.54	 1.587	 100
 0	 0	  7	 664.46	 1.861	665.0	  3	 664.61	 1.681	 100
 0	 0	  8	 720.97	 1.977	721.0	  2	 720.98	 1.833	 100
 0	 0	  9	 766.41	 2.085	766.0	  3	 766.25	 1.893	 100
 0	 0	 10	 802.57	 2.076	802.0	  1	 802.49	 1.945	 100
 0	 0	 11	 828.24	 1.913	828.0	  2	 828.13	 1.774	 100
 0	 0	 12	 845.87	 1.868	845.0	  3	 845.74	 1.746	 100
 0	 0	 13	 855.70	 1.920	855.5	  0	 855.70	 1.920	 100
 0	 0	 14	 858.86	 1.870	859.0	  1	 858.91	 1.813	 100
 0	 0	 15	 855.97	 1.883	856.0	  0	 855.97	 1.883	 100
 0	 0	 16	 848.28	 2.070	848.0	  0	 848.28	 2.070	 100
 0	 0	 17	 836.03	 1.586	836.0	  1	 835.98	 1.512	 100
 0	 0	 18	 818.97	 1.867	819.0	  1	 819.02	 1.807	 100
 0	 0	 19	 801.67	 1.776	802.0	  1	 801.72	 1.720	 100
 0	 0	 20	 781.23	 1.819	781.0	  1	 781.18	 1.763	 100
 0	 0	 21	 757.83	 1.718	758.0	  0	 757.83	 1.718	 100
 0	 0	 22	 733.58	 1.776	734.0	  0	 733.58	 1.776	 100
 0	 0	 23	 709.10	 1.957	709.0	  1	 709.05	 1.903	 100
 0	 0	 24	 682.14	 1.718	682.0	  1	 682.19	 1.646	 100
 0	 0	 25	 656.37	 1.905	656.0	  4	 656.18	 1.686	 100
 0	 0	 26	 629.33	 1.652	629.0	  2	 629.34	 1.506	 100
 0	 0	 27	 602.54	 1.500	602.0	  0	 602.54	 1.500	 100
 0	 0	 28	 576.52	 1.972	577.0	  2	 576.62	 1.853	 100
 0	 0	 29	 549.90	 1.850	550.0	  2	 550.00	 1.729	 100
 0	 0	 30	 524.89	 1.663	525.0	  1	 524.94	 1.596	 100
 0	 0	 31	 498.98	 1.809	499.0	  2	 499.08	 1.679	 100
 0	 0	 32	 475.04	 1.470	475.0	  0	 475.04	 1.470	 100
 0	 0	 33	 452.83	 1.288	453.0	  0	 452.83	 1.288	 100
 0	 0	 34	 430.16	 1.625	430.0	  0	 430.16	 1.625	 100
 0	 0	 35	 409.29	 1.416	409.0	  0	 409.29	 1.416	 100
 0	 0	 36	 389.91	 1.415	390.0	  0	 389.91	 1.415	 100
 0	 0	 37	 371.61	 1.503	372.0	  0	 371.61	 1.503	 100
 0	 0	 38	 354.29	 1.305	354.0	  0	 354.29	 1.305	 100
 0	 0	 39	 338.33	 1.511	338.0	  0	 338.33	 1.511	 100
 0	 0	 40	 324.05	 1.321	324.0	  0	 324.05	 1.321	 100
 0	 0	 41	 309.64	 1.360	309.0	  2	 309.55	 1.219	 100
 0	 0	 42	 296.98	 1.310	297.0	  0	 296.98	 1.310	 100
 0	 0	 43	 284.63	 1.284	285.0	  0	 284.63	 1.284	 100
 0	 0	 44	 274.25	 1.290	274.0	  0	 274.25	 1.290	 100
 0	 0	 45	 264.17	 1.295	264.0	  0	 264.17	 1.295	 100
 0	 0	 46	 254.37	 1.535	254.0	  0	 254.37	 1.535	 100
 0	 0	 47	 245.18	 1.226	245.0	  0	 245.18	 1.226	 100
 0	 0	 48	 236.96	 1.222	237.0	  0	 236.96	 1.222	 100
 0	 0	 49	 229.28	 1.371	229.0	  0	 229.28	 1.371	 100
 0	 0	 50	 222.18	 1.366	222.0	  0	 222.18	 1.366	 100
 0	 0	 51	 216.10	 1.360	216.0	  0	 216.10	 1.360	 100
 0	 0	 52	 210.49	 1.193	210.0	  0	 210.49	 1.193	 100
 0	 0	 53	 204.88	 1.241	205.0	  0	 204.88	 1.241	 100
 0	 0	 54	 200.51	 1.243	200.5	 11	 200.70	 0.922	 100
 0	 0	 55	 196.06	 1.171	196.0	  0	 196.06	 1.171	 100
 0	 0	 56	 191.74	 1.330	192.0	  0	 191.74	 1.330	 100
 0	 0	 57	 187.89	 1.171	188.0	  0	 187.89	 1.171	 100
 0	 0	 58	 184.45	 1.250	185.0	  0	 184.45	 1.250	 100
 0	 0	 59	 181.36	 1.124	181.0	  0	 181.36	 1.124	 100
 0	 0	 60	 178.22	 1.260	178.0	  0	 178.22	 1.260	 100
 0	 0	 61	 175.65	 1.258	176.0	  0	 175.65	 1.258	 100
 0	 0	 62	 173.09	 1.083	173.0	  0	 173.09	 1.083	 100
 0	 0	 63	 170.55	 1.140	170.0	  0	 170.55	 1.140	 100
 0	 0	 64	 168.65	 1.140	169.0	  0	 168.65	 1.140	 100
 0	 0	 65	 166.64	 1.283	166.0	  0	 166.64	 1.283	 100
 0	 0	 66	 165.20	 0.953	165.0	  0	 165.20	 0.953	 100
 0	 0	 67	 163.50	 1.078	164.0	  0	 163.50	 1.078	 100
 0	 0	 68	 161.61	 0.875	162.0	  0	 161.61	 0.875	 100
 0	 0	 69	 160.49	 0.990	160.0	 49	 160.00	 0.000	 100
 0	 0	 70	 159.23	 1.347	160.0	 47	 160.00	 0.000	 100
 0	 0	 71	 158.03	 1.275	158.0	  0	 158.03	 1.275	 100
 0	 0	 72	 156.81	 1.212	157.0	 49	 157.00	 0.000	 100
 0	 0	 73	 155.99	 1.202	156.0	  0	 155.99	 1.202	 100
 0	 0	 74	 155.06	 0.941	155.0	  0	 155.06	 0.941	 100
 0	 0	 75	 154.50	 0.959	154.0	  0	 154.50	 0.959	 100
 0	 0	 76	 153.59	 1.065	154.0	  0	 153.59	 1.065	 100
 0	 0	 77	 153.08	 0.939	153.0	  0	 153.08	 0.939	 100
 0	 0	 78	 152.34	 0.997	152.0	  0	 152.34	 0.997	 100
 0	 0	 79	 151.81	 1.032	152.0	  0	 151.81	 1.032	 100
 0	 0	 80	 151.01	 1.049	151.0	  0	 151.01	 1.049	 100
 0	 0	 81	 151.02	 1.197	151.0	  0	 151.02	 1.197	 100
 0	 0	 82	 150.13	 1.079	150.0	  0	 150.13	 1.079	 100
 0	 0	 83	 149.81	 1.070	150.0	  0	 149.81	 1.070	 100
 0	 0	 84	 149.52	 0.822	149.0	  0	 149.52	 0.822	 100
 0	 0	 85	 149.20	 0.943	149.0	 49	 149.00	 0.000	 100
 0	 0	 86	 149.03	 0.904	149.0	  0	 149.03	 0.904	 100
 0	 0	 87	 148.78	 0.938	149.0	 44	 149.00	 0.000	 100
 0	 0	 88	 148.51	 0.882	149.0	  0	 148.51	 0.882	 100
 0	 0	 89	 148.24	 1.120	148.0	  0	 148.24	 1.120	 100
 0	 0	 90	 148.19	 0.940	148.0	  0	 148.19	 0.940	 100
 0	 0	 91	 148.05	 1.029	148.0	  0	 148.05	 1.029	 100
 0	 0	 92	 147.50	 1.030	148.0	  0	 147.50	 1.030	 100
 0	 0	 93	 147.82	 1.104	148.0	  0	 147.82	 1.104	 100
 0	 0	 94	 147.56	 0.988	148.0	  0	 147.56	 0.988	 100
 0	 0	 95	 147.56	 0.978	148.0	  0	 147.56	 0.978	 100
 0	 0	 96	 147.18	 1.104	147.0	  0	 147.18	 1.104	 100
 0	 0	 97	 147.41	 1.083	147.5	  3	 147.38	 1.005	 100
 0	 0	 98	 147.25	 1.192	147.0	  0	 147.25	 1.192	 100
 0	 0	 99	 147.05	 1.058	147.0	  0	 147.05	 1.058	 100
 0	 0	100	 147.20	 0.995	147.0	  0	 147.20	 0.995	 100
 0	 0	101	 147.21	 1.047	147.0	  0	 147.21	 1.047	 100
 0	 0	102	 146.96	 1.063	147.0	  0	 146.96	 1.063	 100
 0	 0	103	 147.30	 1.133	148.0	  0	 147.30	 1.133	 100
 0	 0	104	 147.12	 1.047	147.0	  0	 147.12	 1.047	 100
 0	 0	105	 147.05	 1.114	147.0	  0	 147.05	 1.114	 100
 0	 0	106	 147.09	 1.102	147.0	  0	 147.09	 1.102	 100
 0	 0	107	 146.85	 1.067	147.0	  0	 146.85	 1.067	 100
 0	 0	108	 146.91	 1.083	147.0	  0	 146.91	 1.083	 100
 0	 0	109	 146.99	 0.990	147.0	  0	 146.99	 0.990	 100
 0	 0	110	 146.95	 1.009	147.0	  0	 146.95	 1.009	 100
 0	 0	111	 147.05	 1.123	147.0	  0	 147.05	 1.123	 100
 0	 0	112	 147.00	 1.073	147.0	  0	 147.00	 1.073	 100
 0	 0	113	 146.90	 1.030	147.0	  0	 146.90	 1.030	 100
 0	 0	114	 146.64	 0.980	146.0	  0	 146.64	 0.980	 100
 0	 0	115	 146.88	 1.122	147.0	  0	 146.88	 1.122	 100
 0	 0	116	 146.80	 1.082	147.0	  0	 146.80	 1.082	 100
 0	 0	117	 146.86	 1.005	147.0	  0	 146.86	 1.005	 100
 0	 0	118	 146.86	 1.101	147.0	  0	 146.86	 1.101	 100
 0	 0	119	 146.74	 0.928	147.0	  0	 146.74	 0.928	 100
 0	 1	  0	 142.36	 1.382	142.0	  0	 142.36	 1.382	 100
 0	 1	  1	 142.71	 1.438	142.0	  0	 142.71	 1.438	 100
 0	 1	  2	 161.07	 1.622	161.0	  0	 161.07	 1.622	 100
 0	 1	  3	 196.92	 1.762	197.0	  1	 196.87	 1.694	 100
 0	 1	  4	 253.19	 2.415	253.0	  0	 253.19	 2.415	 100
 0	 1	  5	 314.24	 1.908	314.0	  4	 314.25	 1.654	 100
 0	 1	  6	 378.00	 1.798	378.0	  2	 378.01	 1.634	 100
 0	 1	  7	 439.78	 1.883	440.0	  1	 439.83	 1.830	 100
 0	 1	  8	 496.31	 1.830	496.0	  3	 496.27	 1.643	 100
 0	 1	  9	 548.55	 1.533	549.0	  0	 548.55	 1.533	 100
 0	 1	 10	 594.47	 1.322	594.0	  0	 594.47	 1.322	 100
 0	 1	 11	 635.33	 1.627	635.0	  1	 635.38	 1.543	 100
 0	 1	 12	 671.20	 1.787	671.5	  0	 671.20	 1.787	 100
 0	 1	 13	 703.02	 1.645	703.0	  1	 702.97	 1.574	 100
 0	 1	 14	 729.90	 1.432	730.0	  0	 729.90	 1.432	 100
 0	 1	 15	 753.00	 1.792	753.0	  0	 753.00	 1.792	 100
 0	 1	 16	 773.00	 1.576	773.0	  0	 773.00	 1.576	 100
 0	 1	 17	 788.80	 1.287	789.0	  0	 788.80	 1.287	 100
 0	 1	 18	 801.16	 1.269	801.0	  0	 801.16	 1.269	 100
 0	 1	 19	 810.46	 1.540	810.0	  0	 810.46	 1.540	 100
 0	 1	 20	 817.25	 1.800	817.0	  1	 817.20	 1.744	 100
 0	 1	 21	 821.10	 1.547	821.0	  0	 821.10	 1.547	 100
 0	 1	 22	 822.83	 1.570	822.0	  1	 822.79	 1.520	 100
 0	 1	 23	 822.69	 1.574	823.0	  1	 822.74	 1.509	 100
