ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 157.75	 2.139	157.0	  2	 157.63	 1.981	 100
 0	 0	  1	 169.21	 2.434	169.0	  7	 169.22	 1.927	 100
 0	 0	  2	 220.43	 2.516	220.0	  0	 220.43	 2.516	 100
 0	 0	  3	 317.43	 3.192	317.0	  2	 317.44	 2.953	 100
 0	 0	  4	 414.45	 3.102	414.0	  1	 414.35	 2.963	 100
 0	 0	  5	 502.04	 2.169	502.0	  6	 502.15	 1.837	 100
 0	 0	  6	 575.14	 2.344	575.0	  0	 575.14	 2.344	 100
 0	 0	  7	 635.61	 2.763	636.0	 13	 635.64	 1.855	 100
 0	 0	  8	 685.58	 2.114	685.0	  6	 685.39	 1.797	 100
 0	 0	  9	 725.10	 2.077	725.0	  4	 724.88	 1.790	 100
 0	 0	 10	 756.43	 2.426	756.0	  8	 756.17	 1.867	 100
 0	 0	 11	 779.39	 2.169	779.0	  0	 779.39	 2.169	 100
 0	 0	 12	 794.95	 2.081	795.0	  0	 794.95	 2.081	 100
 0	 0	 13	 803.75	 2.204	804.0	  0	 803.75	 2.204	 100
 0	 0	 14	 806.00	 2.074	806.0	  4	 806.00	 1.789	 100
 0	 0	 15	 803.07	 2.076	804.0	  8	 803.39	 1.467	 100
 0	 0	 16	 795.93	 2.124	795.5	  0	 795.93	 2.124	 100
 0	 0	 17	 784.76	 2.070	785.0	  3	 784.95	 1.793	 100
 0	 0	 18	 769.67	 2.323	770.0	  7	 769.56	 1.856	 100
 0	 0	 19	 752.82	 2.110	753.0	  2	 752.70	 1.965	 100
 0	 0	 20	 734.93	 2.280	735.0	  0	 734.93	 2.280	 100
 0	 0	 21	 714.20	 1.891	714.0	  1	 714.15	 1.837	 100
 0	 0	 22	 693.00	 2.000	693.0	  2	 693.00	 1.889	 100
 0	 0	 23	 670.57	 2.409	670.0	  0	 670.57	 2.409	 100
 0	 0	 24	 647.58	 1.782	648.0	  0	 647.58	 1.782	 100
 0	 0	 25	 622.98	 1.944	623.0	  3	 622.92	 1.730	 100
 0	 0	 26	 598.99	 1.850	599.0	  0	 598.99	 1.850	 100
 0	 0	 27	 575.51	 1.772	576.0	  2	 575.60	 1.667	 100
 0	 0	 28	 551.60	 2.079	552.0	  0	 551.60	 2.079	 100
 0	 0	 29	 528.55	 1.882	528.0	  1	 528.48	 1.775	 100
 0	 0	 30	 505.19	 1.704	506.0	  0	 505.19	 1.704	 100
 0	 0	 31	 483.25	 2.037	484.0	  5	 483.48	 1.803	 100
 0	 0	 32	 462.33	 1.837	462.0	  0	 462.33	 1.837	 100
 0	 0	 33	 442.17	 1.511	442.0	  2	 442.07	 1.357	 100
 0	 0	 34	 422.13	 1.668	422.0	  0	 422.13	 1.668	 100
 0	 0	 35	 403.44	 1.597	404.0	  1	 403.49	 1.508	 100
 0	 0	 36	 386.65	 1.660	387.0	  1	 386.71	 1.567	 100
 0	 0	 37	 369.43	 1.539	370.0	  0	 369.43	 1.539	 100
 0	 0	 38	 354.13	 1.581	354.0	  0	 354.13	 1.581	 100
 0	 0	 39	 339.78	 1.454	340.0	  0	 339.78	 1.454	 100
 0	 0	 40	 326.65	 1.459	327.0	  0	 326.65	 1.459	 100
 0	 0	 41	 314.81	 1.461	315.0	  1	 314.86	 1.385	 100
 0	 0	 42	 302.62	 1.536	302.0	  0	 302.62	 1.536	 100
 0	 0	 43	 291.88	 1.258	292.0	  0	 291.88	 1.258	 100
 0	 0	 44	 281.84	 1.516	282.0	  0	 281.84	 1.516	 100
 0	 0	 45	 272.91	 1.334	273.0	  0	 272.91	 1.334	 100
 0	 0	 46	 264.28	 1.415	264.0	  0	 264.28	 1.415	 100
 0	 0	 47	 256.37	 1.338	256.0	  0	 256.37	 1.338	 100
 0	 0	 48	 248.75	 1.438	249.0	  0	 248.75	 1.438	 100
 0	 0	 49	 241.07	 1.343	241.0	  0	 241.07	 1.343	 100
 0	 0	 50	 234.55	 1.234	234.0	  0	 234.55	 1.234	 100
 0	 0	 51	 228.72	 1.364	229.0	  0	 228.72	 1.364	 100
 0	 0	 52	 223.51	 1.453	224.0	  0	 223.51	 1.453	 100
 0	 0	 53	 217.85	 1.209	218.0	  0	 217.85	 1.209	 100
 0	 0	 54	 213.08	 1.203	213.0	  0	 213.08	 1.203	 100
 0	 0	 55	 209.14	 1.045	209.0	  0	 209.14	 1.045	 100
 0	 0	 56	 205.26	 1.315	205.0	  0	 205.26	 1.315	 100
 0	 0	 57	 201.86	 1.110	202.0	  0	 201.86	 1.110	 100
 0	 0	 58	 198.27	 1.254	198.0	  0	 198.27	 1.254	 100
 0	 0	 59	 195.59	 1.164	196.0	  0	 195.59	 1.164	 100
 0	 0	 60	 192.54	 1.275	193.0	  0	 192.54	 1.275	 100
 0	 0	 61	 190.00	 1.310	190.0	  0	 190.00	 1.310	 100
 0	 0	 62	 187.17	 1.155	187.0	  0	 187.17	 1.155	 100
 0	 0	 63	 184.97	 1.329	185.0	  0	 184.97	 1.329	 100
 0	 0	 64	 182.81	 1.269	183.0	  0	 182.81	 1.269	 100
 0	 0	 65	 180.77	 1.309	181.0	  0	 180.77	 1.309	 100
 0	 0	 66	 178.81	 1.316	178.0	  0	 178.81	 1.316	 100
 0	 0	 67	 177.19	 1.308	177.0	  0	 177.19	 1.308	 100
 0	 0	 68	 175.37	 1.353	175.0	  0	 175.37	 1.353	 100
 0	 0	 69	 174.22	 1.353	174.0	  0	 174.22	 1.353	 100
 0	 0	 70	 172.70	 1.259	173.0	  0	 172.70	 1.259	 100
 0	 0	 71	 171.18	 1.274	171.0	  0	 171.18	 1.274	 100
 0	 0	 72	 170.03	 0.870	170.0	 49	 170.00	 0.000	 100
 0	 0	 73	 169.11	 1.136	169.0	  0	 169.11	 1.136	 100
 0	 0	 74	 168.23	 1.118	168.0	  0	 168.23	 1.118	 100
 0	 0	 75	 167.47	 1.176	168.0	  0	 167.47	 1.176	 100
 0	 0	 76	 166.61	 1.340	166.0	  0	 166.61	 1.340	 100
 0	 0	 77	 165.78	 1.227	166.0	  0	 165.78	 1.227	 100
 0	 0	 78	 165.39	 1.004	165.0	  0	 165.39	 1.004	 100
 0	 0	 79	 164.34	 1.075	164.0	  0	 164.34	 1.075	 100
 0	 0	 80	 163.91	 1.156	164.0	  0	 163.91	 1.156	 100
 0	 0	 81	 163.58	 1.093	164.0	  0	 163.58	 1.093	 100
 0	 0	 82	 162.95	 1.114	163.0	  0	 162.95	 1.114	 100
 0	 0	 83	 162.57	 1.273	162.0	  0	 162.57	 1.273	 100
 0	 0	 84	 162.02	 1.180	162.0	  0	 162.02	 1.180	 100
 0	 0	 85	 161.95	 1.226	162.0	  0	 161.95	 1.226	 100
 0	 0	 86	 161.69	 0.992	162.0	  0	 161.69	 0.992	 100
 0	 0	 87	 161.26	 1.097	161.0	  0	 161.26	 1.097	 100
 0	 0	 88	 161.11	 0.984	161.0	  0	 161.11	 0.984	 100
 0	 0	 89	 161.00	 0.853	161.0	  0	 161.00	 0.853	 100
 0	 0	 90	 160.79	 1.057	161.0	  0	 160.79	 1.057	 100
 0	 0	 91	 160.52	 1.049	160.0	  0	 160.52	 1.049	 100
 0	 0	 92	 160.48	 1.114	160.0	  0	 160.48	 1.114	 100
 0	 0	 93	 160.25	 1.114	160.0	 45	 160.00	 0.000	 100
 0	 0	 94	 160.20	 1.035	160.0	 46	 160.00	 0.000	 100
 0	 0	 95	 160.11	 1.014	160.0	 45	 160.00	 0.000	 100
 0	 0	 96	 160.12	 1.057	160.0	 43	 160.00	 0.000	 100
 0	 0	 97	 159.67	 1.264	160.0	  7	 159.87	 1.066	 100
 0	 0	 98	 159.95	 1.132	160.0	 45	 160.00	 0.000	 100
 0	 0	 99	 159.72	 1.240	160.0	  7	 159.86	 1.017	 100
 0	 0	100	 159.53	 1.132	160.0	 43	 160.00	 0.000	 100
 0	 0	101	 159.62	 1.362	160.0	  0	 159.62	 1.362	 100
 0	 0	102	 159.55	 1.158	160.0	 42	 160.00	 0.000	 100
 0	 0	103	 159.11	 1.442	160.0	  0	 159.11	 1.442	 100
 0	 0	104	 159.33	 1.256	160.0	 41	 160.00	 0.000	 100
 0	 0	105	 159.27	 1.270	160.0	  9	 159.51	 1.068	 100
 0	 0	106	 158.95	 1.403	159.5	  0	 158.95	 1.403	 100
 0	 0	107	 159.15	 1.366	160.0	  0	 159.15	 1.366	 100
 0	 0	108	 159.53	 1.367	160.0	 46	 160.00	 0.000	 100
 0	 0	109	 159.34	 1.401	160.0	 49	 160.00	 0.000	 100
 0	 0	110	 159.20	 1.303	160.0	 48	 160.00	 0.000	 100
 0	 0	111	 159.10	 1.411	160.0	  1	 159.14	 1.355	 100
 0	 0	112	 159.51	 1.040	160.0	 41	 160.00	 0.000	 100
 0	 0	113	 159.41	 1.198	160.0	 49	 160.00	 0.000	 100
 0	 0	114	 159.38	 1.153	160.0	 41	 160.00	 0.000	 100
 0	 0	115	 159.21	 1.289	160.0	 46	 160.00	 0.000	 100
 0	 0	116	 159.32	 1.348	160.0	 49	 160.00	 0.000	 100
 0	 0	117	 159.24	 1.288	160.0	 48	 160.00	 0.000	 100
 0	 0	118	 159.03	 1.374	160.0	 20	 159.56	 0.953	 100
 0	 0	119	 159.28	 1.256	160.0	 42	 160.00	 0.000	 100
