ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 155.21	 1.328	155.0	  0	 155.21	 1.328	 100
 0	 0	  1	 167.98	 1.959	168.0	  0	 167.98	 1.959	 100
 0	 0	  2	 222.68	 2.457	222.5	  0	 222.68	 2.457	 100
 0	 0	  3	 326.91	 2.239	327.0	  0	 326.91	 2.239	 100
 0	 0	  4	 429.26	 2.255	429.0	  7	 429.01	 1.908	 100
 0	 0	  5	 522.69	 2.112	523.0	  6	 522.78	 1.717	 100
 0	 0	  6	 597.77	 2.103	598.0	  2	 597.87	 2.008	 100
 0	 0	  7	 659.97	 1.915	660.0	  2	 659.87	 1.791	 100
 0	 0	  8	 710.73	 2.019	710.0	  3	 710.68	 1.806	 100
 0	 0	  9	 751.13	 1.931	751.0	  3	 750.98	 1.756	 100
 0	 0	 10	 782.18	 1.617	782.0	  0	 782.18	 1.617	 100
 0	 0	 11	 804.91	 1.891	805.0	  3	 804.81	 1.543	 100
 0	 0	 12	 820.06	 1.863	820.0	  1	 820.01	 1.804	 100
 0	 0	 13	 827.61	 1.853	827.5	  0	 827.61	 1.853	 100
 0	 0	 14	 829.43	 1.935	829.0	  2	 829.34	 1.839	 100
 0	 0	 15	 825.85	 1.946	826.0	  1	 825.90	 1.892	 100
 0	 0	 16	 817.91	 1.970	818.0	  3	 818.07	 1.763	 100
 0	 0	 17	 805.47	 2.081	805.0	  4	 805.28	 1.901	 100
 0	 0	 18	 789.13	 1.910	789.0	  2	 789.03	 1.796	 100
 0	 0	 19	 772.39	 2.074	773.0	  3	 772.56	 1.865	 100
 0	 0	 20	 753.11	 1.896	753.0	  3	 752.96	 1.713	 100
 0	 0	 21	 731.47	 2.037	731.0	  3	 731.31	 1.845	 100
 0	 0	 22	 709.69	 1.947	709.0	  3	 709.55	 1.791	 100
 0	 0	 23	 686.62	 1.739	686.0	  2	 686.53	 1.638	 100
 0	 0	 24	 662.17	 1.664	662.0	  0	 662.17	 1.664	 100
 0	 0	 25	 638.14	 1.735	638.0	  0	 638.14	 1.735	 100
 0	 0	 26	 613.26	 1.739	613.0	  0	 613.26	 1.739	 100
 0	 0	 27	 589.11	 1.711	589.0	  2	 589.13	 1.490	 100
 0	 0	 28	 564.81	 1.594	565.0	  0	 564.81	 1.594	 100
 0	 0	 29	 541.17	 1.832	541.0	  1	 541.12	 1.774	 100
 0	 0	 30	 518.19	 1.656	518.0	  1	 518.14	 1.591	 100
 0	 0	 31	 494.20	 1.944	494.0	  1	 494.15	 1.892	 100
 0	 0	 32	 472.13	 1.515	472.0	  0	 472.13	 1.515	 100
 0	 0	 33	 452.01	 1.527	452.0	  0	 452.01	 1.527	 100
 0	 0	 34	 431.51	 1.648	432.0	  0	 431.51	 1.648	 100
 0	 0	 35	 412.61	 1.645	413.0	  0	 412.61	 1.645	 100
 0	 0	 36	 394.80	 1.511	395.0	  1	 394.75	 1.424	 100
 0	 0	 37	 378.15	 1.480	378.0	  0	 378.15	 1.480	 100
 0	 0	 38	 362.41	 1.429	362.0	  0	 362.41	 1.429	 100
 0	 0	 39	 347.72	 1.326	348.0	  0	 347.72	 1.326	 100
 0	 0	 40	 334.14	 1.570	334.0	  0	 334.14	 1.570	 100
 0	 0	 41	 322.05	 1.258	322.0	  0	 322.05	 1.258	 100
 0	 0	 42	 309.55	 1.445	309.0	  0	 309.55	 1.445	 100
 0	 0	 43	 298.20	 1.407	298.0	  0	 298.20	 1.407	 100
 0	 0	 44	 288.15	 1.234	288.0	  0	 288.15	 1.234	 100
 0	 0	 45	 278.16	 1.441	278.0	  0	 278.16	 1.441	 100
 0	 0	 46	 269.43	 1.394	269.0	  0	 269.43	 1.394	 100
 0	 0	 47	 260.98	 1.189	261.0	  0	 260.98	 1.189	 100
 0	 0	 48	 253.70	 1.494	254.0	  0	 253.70	 1.494	 100
 0	 0	 49	 246.02	 1.414	246.0	  0	 246.02	 1.414	 100
 0	 0	 50	 239.06	 1.229	239.0	  0	 239.06	 1.229	 100
 0	 0	 51	 233.02	 1.092	233.0	  0	 233.02	 1.092	 100
 0	 0	 52	 227.11	 1.230	227.0	  0	 227.11	 1.230	 100
 0	 0	 53	 221.96	 1.363	222.0	  0	 221.96	 1.363	 100
 0	 0	 54	 216.80	 1.428	217.0	  0	 216.80	 1.428	 100
 0	 0	 55	 212.09	 1.120	212.0	  0	 212.09	 1.120	 100
 0	 0	 56	 208.16	 1.161	208.0	  0	 208.16	 1.161	 100
 0	 0	 57	 204.54	 1.193	205.0	  0	 204.54	 1.193	 100
 0	 0	 58	 201.06	 1.062	201.0	  0	 201.06	 1.062	 100
 0	 0	 59	 198.15	 1.175	198.0	  0	 198.15	 1.175	 100
 0	 0	 60	 195.01	 1.150	195.0	  0	 195.01	 1.150	 100
 0	 0	 61	 192.30	 1.299	192.0	  0	 192.30	 1.299	 100
 0	 0	 62	 189.27	 1.153	189.0	  0	 189.27	 1.153	 100
 0	 0	 63	 186.90	 1.168	187.0	  0	 186.90	 1.168	 100
 0	 0	 64	 184.74	 1.260	185.0	  0	 184.74	 1.260	 100
 0	 0	 65	 182.23	 1.238	182.0	  0	 182.23	 1.238	 100
 0	 0	 66	 180.36	 1.194	180.0	  0	 180.36	 1.194	 100
 0	 0	 67	 178.37	 1.152	178.0	  0	 178.37	 1.152	 100
 0	 0	 68	 176.83	 1.083	177.0	  0	 176.83	 1.083	 100
 0	 0	 69	 175.13	 1.116	175.0	  0	 175.13	 1.116	 100
 0	 0	 70	 173.80	 1.015	174.0	  0	 173.80	 1.015	 100
 0	 0	 71	 172.67	 0.995	173.0	  0	 172.67	 0.995	 100
 0	 0	 72	 170.93	 1.103	171.0	  0	 170.93	 1.103	 100
 0	 0	 73	 170.03	 0.979	170.0	  3	 170.06	 0.839	 100
 0	 0	 74	 169.39	 1.118	169.5	  5	 169.47	 0.966	 100
 0	 0	 75	 168.37	 1.125	168.0	  0	 168.37	 1.125	 100
 0	 0	 76	 167.15	 1.218	167.0	  0	 167.15	 1.218	 100
 0	 0	 77	 166.75	 1.234	167.0	  0	 166.75	 1.234	 100
 0	 0	 78	 165.62	 1.013	166.0	  0	 165.62	 1.013	 100
 0	 0	 79	 164.81	 1.212	165.0	  0	 164.81	 1.212	 100
 0	 0	 80	 164.51	 1.078	165.0	  0	 164.51	 1.078	 100
 0	 0	 81	 163.83	 1.101	164.0	  0	 163.83	 1.101	 100
 0	 0	 82	 163.17	 1.248	163.0	  0	 163.17	 1.248	 100
 0	 0	 83	 162.70	 0.959	163.0	  0	 162.70	 0.959	 100
 0	 0	 84	 162.42	 1.130	162.0	  0	 162.42	 1.130	 100
 0	 0	 85	 161.89	 1.004	162.0	  0	 161.89	 1.004	 100
 0	 0	 86	 161.40	 0.752	161.0	  0	 161.40	 0.752	 100
 0	 0	 87	 161.11	 0.931	161.0	  0	 161.11	 0.931	 100
 0	 0	 88	 160.73	 0.941	161.0	  0	 160.73	 0.941	 100
 0	 0	 89	 160.74	 1.060	161.0	  0	 160.74	 1.060	 100
 0	 0	 90	 160.35	 0.857	160.0	 43	 160.00	 0.000	 100
 0	 0	 91	 160.17	 1.074	160.0	 44	 160.00	 0.000	 100
 0	 0	 92	 159.89	 1.154	160.0	 46	 160.00	 0.000	 100
 0	 0	 93	 159.85	 1.234	160.0	 47	 160.00	 0.000	 100
 0	 0	 94	 159.62	 1.080	160.0	 38	 160.00	 0.000	 100
 0	 0	 95	 159.40	 1.198	160.0	 48	 160.00	 0.000	 100
 0	 0	 96	 159.07	 1.289	160.0	  0	 159.07	 1.289	 100
 0	 0	 97	 159.30	 1.142	160.0	 36	 160.00	 0.000	 100
 0	 0	 98	 158.90	 1.330	159.0	  0	 158.90	 1.330	 100
 0	 0	 99	 158.77	 1.332	158.5	  0	 158.77	 1.332	 100
 0	 0	100	 158.64	 1.299	158.0	  0	 158.64	 1.299	 100
 0	 0	101	 158.31	 1.277	158.0	  0	 158.31	 1.277	 100
 0	 0	102	 158.35	 1.336	158.0	  0	 158.35	 1.336	 100
 0	 0	103	 158.32	 1.222	158.0	  0	 158.32	 1.222	 100
 0	 0	104	 158.52	 1.322	158.0	  0	 158.52	 1.322	 100
 0	 0	105	 158.17	 1.280	158.0	  0	 158.17	 1.280	 100
 0	 0	106	 158.23	 1.392	158.0	  0	 158.23	 1.392	 100
 0	 0	107	 158.11	 1.317	158.0	  0	 158.11	 1.317	 100
 0	 0	108	 158.08	 1.220	158.0	  0	 158.08	 1.220	 100
 0	 0	109	 157.92	 1.292	158.0	  0	 157.92	 1.292	 100
 0	 0	110	 157.80	 1.255	157.0	  0	 157.80	 1.255	 100
 0	 0	111	 158.19	 1.383	158.0	  0	 158.19	 1.383	 100
