Peaking Times - based on Mean values without Outliers [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.9792	0.9792	1.0000	1.0000	1.0000	1.0417	1.0000	1.0000	0.9792	1.0000	1.0000	1.0000	1.0000	1.0208	1.0000	0.9792	1.0208	0.9792	1.0000	1.0000	1.0000	1.0000	1.0000	0.9792	1.0000	1.0000	1.0000	1.0208	1.0000	1.0000	1.0000	1.0000	0.9993	0.0135	1.0000	 10	1.0000	0.0000
1.2917	1.2917	1.2917	1.2708	1.2708	1.2917	1.2917	1.3125	1.2708	1.2708	1.2917	1.2708	1.2917	1.2708	1.2708	1.2708	1.2708	1.2708	1.2292	1.2708	1.3125	1.2917	1.2708	1.3125	1.2500	1.2708	1.3125	1.3125	1.2708	1.2708	1.2917	1.2917	1.2819	0.0191	1.2708	  0	1.2819	0.0191
1.5208	1.5625	1.5417	1.5208	1.5625	1.5833	1.5208	1.5208	1.5208	1.5000	1.5417	1.5208	1.5417	1.5833	1.5417	1.5208	1.5417	1.5208	1.5208	1.5208	1.5208	1.5208	1.5208	1.5208	1.5208	1.5417	1.5833	1.5208	1.5417	1.5000	1.5208	1.5417	1.5332	0.0217	1.5208	 15	1.5208	0.0000
1.7708	1.8125	1.7708	1.8125	1.8333	1.8333	1.8333	1.8333	1.8333	1.8125	1.7708	1.7917	1.7708	1.8333	1.8333	1.7917	1.7917	1.7917	1.8125	1.8333	1.8125	1.8333	1.8125	1.8333	1.7917	1.8333	1.8333	1.7917	1.8333	1.8125	1.8125	1.7708	1.8105	0.0233	1.8125	  0	1.8105	0.0233
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Peaking Times - based on Median values [us]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.2917	0.0000	0.2917	  0	0.2917	0.0000
0.4583	0.4583	0.4792	0.4792	0.4583	0.4583	0.4792	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4583	0.4603	0.0062	0.4583	  3	0.4583	0.0000
0.6250	0.6250	0.6458	0.6458	0.6250	0.6458	0.6250	0.6458	0.6458	0.6250	0.6458	0.6458	0.6250	0.6458	0.6250	0.6458	0.6250	0.6458	0.6458	0.6458	0.6250	0.6458	0.6458	0.6250	0.6250	0.6458	0.6458	0.6458	0.6458	0.6458	0.6250	0.6458	0.6380	0.0102	0.6458	 12	0.6458	0.0000
0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8333	0.8125	0.8333	0.8125	0.8125	0.7917	0.8125	0.7917	0.8125	0.8333	0.8125	0.7917	0.7917	0.8125	0.8333	0.8333	0.8333	0.8125	0.8125	0.8125	0.8125	0.8125	0.8125	0.8138	0.0118	0.8125	 10	0.8125	0.0000
0.9792	0.9792	1.0000	1.0000	1.0000	0.9792	1.0000	0.9792	0.9792	1.0000	0.9583	0.9792	1.0000	0.9792	0.9792	0.9792	0.9583	0.9792	0.9583	1.0000	0.9792	0.9792	1.0000	0.9792	0.9792	0.9583	0.9583	0.9792	0.9792	0.9583	1.0000	0.9792	0.9811	0.0144	0.9792	 15	0.9792	0.0000
1.2292	1.1875	1.2917	1.2292	1.2708	1.2500	1.2917	1.2292	1.2083	1.2083	1.2292	1.2083	1.2292	1.2708	1.2708	1.2708	1.2083	1.2708	1.2292	1.2083	1.2292	1.2083	1.2708	1.2292	1.2083	1.2292	1.2083	1.2292	1.2500	1.2083	1.2500	1.2083	1.2350	0.0281	1.2292	  0	1.2350	0.0281
1.4583	1.5417	1.4792	1.5000	1.5208	1.4792	1.5208	1.5000	1.4583	1.5000	1.5208	1.5208	1.5208	1.5417	1.5417	1.5000	1.5000	1.5000	1.5000	1.5000	1.5000	1.5208	1.5208	1.5208	1.5000	1.5833	1.5417	1.5208	1.4792	1.5000	1.5000	1.5000	1.5091	0.0253	1.5000	  0	1.5091	0.0253
1.7292	1.8125	1.7708	1.7500	1.8333	1.7500	1.8125	1.7917	1.7500	1.8125	1.7708	1.7500	1.7500	1.7917	1.7500	1.7083	1.7500	1.7500	1.7292	1.7708	1.7708	1.7500	1.7292	1.7500	1.7708	1.8333	1.7917	1.7708	1.7292	1.7708	1.8125	1.7500	1.7676	0.0318	1.7604	  7	1.7575	0.0189
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values at peaking time - based on Mean values without Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
831.88	847.15	839.90	878.95	835.80	826.24	845.14	775.96	755.99	748.94	721.72	764.38	768.52	845.09	791.40	781.77	803.71	836.75	875.38	834.54	842.70	877.06	818.23	792.78	805.85	884.77	758.96	808.70	803.45	876.93	820.23	828.07	816.47	42.059	823.23	  0	816.47	42.059
799.58	818.26	809.73	847.38	807.22	796.39	816.30	748.84	733.92	723.88	698.25	740.78	743.46	818.36	766.17	755.68	777.71	810.81	848.22	809.54	817.05	850.43	791.99	766.39	779.13	855.11	734.24	781.04	775.11	846.31	792.44	799.57	789.35	40.438	794.42	  0	789.35	40.438
784.39	804.22	794.76	831.51	794.23	782.33	802.34	736.57	723.43	711.90	686.39	727.80	731.01	805.56	754.85	743.41	764.55	797.92	835.60	796.64	803.84	837.89	779.78	754.10	765.65	842.02	722.84	767.15	760.96	830.97	778.59	785.72	776.22	39.741	781.05	  0	776.22	39.741
775.25	795.94	787.01	822.37	786.28	773.62	793.81	728.10	716.48	703.87	679.08	721.47	723.84	797.61	747.47	735.03	756.28	790.08	826.81	789.66	795.34	829.38	771.83	745.89	757.48	833.46	715.59	758.67	751.92	821.62	770.96	777.68	768.12	39.344	772.73	  0	768.12	39.344
768.08	790.09	780.57	815.59	780.63	766.40	787.75	722.15	713.10	698.74	674.30	716.26	718.77	792.14	742.11	729.57	751.20	784.96	821.18	784.58	790.14	823.91	765.68	740.58	751.95	826.58	710.67	752.65	746.29	814.66	764.34	771.66	762.41	38.905	766.04	  0	762.41	38.905
761.99	784.41	774.97	808.38	775.10	760.72	781.53	717.13	709.09	694.28	670.42	711.92	713.97	787.23	737.47	724.54	746.44	779.68	815.24	779.61	784.86	818.48	760.36	735.43	746.64	820.26	706.39	747.32	740.61	808.31	759.08	765.58	757.11	38.326	760.54	  0	757.11	38.326
757.46	780.38	770.67	803.93	771.34	756.11	777.46	713.22	706.62	690.86	667.82	708.89	711.20	782.63	733.77	720.92	742.35	776.23	811.24	775.89	780.90	814.76	756.47	731.77	743.22	815.54	702.99	743.21	737.20	803.59	755.18	761.74	753.30	37.911	756.29	  0	753.30	37.911
754.06	777.46	766.53	799.87	768.29	752.30	773.81	709.51	703.98	688.60	665.92	705.89	708.26	779.71	731.08	717.28	739.13	773.21	807.80	772.79	777.84	810.85	753.01	728.66	739.94	812.27	700.65	739.83	733.43	799.87	751.60	758.14	750.05	37.606	752.65	  0	750.05	37.606
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Mean values with Outliers [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
831.88	847.15	839.90	878.95	836.03	826.57	845.76	776.37	756.81	749.37	721.99	764.60	768.52	845.28	791.40	781.77	803.71	836.95	875.48	834.70	843.23	877.29	818.59	793.67	806.45	884.95	759.15	808.89	803.45	877.10	820.23	828.35	816.70	42.003	823.40	  0	816.70	42.003
799.53	818.26	809.73	847.34	807.22	796.36	816.19	748.73	733.92	723.88	698.21	740.78	743.46	818.35	766.17	755.77	777.56	810.76	848.17	809.49	816.94	850.48	791.99	766.39	778.91	855.06	734.34	781.14	775.06	846.36	792.35	799.57	789.33	40.431	794.36	  0	789.33	40.431
784.39	804.27	794.76	831.51	794.13	782.38	802.29	736.35	723.36	711.90	686.39	727.80	731.03	805.56	754.85	743.41	764.55	797.87	835.54	796.70	803.84	837.84	779.68	754.10	765.65	841.92	722.77	767.20	760.81	830.97	778.59	785.72	776.19	39.743	781.03	  0	776.19	39.743
775.25	795.94	787.01	822.37	786.33	773.62	793.71	728.10	716.49	703.87	679.13	721.36	723.68	797.51	747.53	735.03	756.37	790.08	826.76	789.67	795.45	829.43	771.83	745.83	757.42	833.24	715.49	758.62	751.92	821.62	770.96	777.68	768.10	39.341	772.73	  0	768.10	39.341
768.08	790.09	780.57	815.54	780.63	766.40	787.75	722.20	713.10	698.62	674.30	716.31	718.67	792.14	742.04	729.42	751.25	784.96	821.28	784.53	790.19	823.96	765.68	740.58	751.95	826.58	710.67	752.60	746.29	814.66	764.34	771.61	762.41	38.922	766.04	  0	762.41	38.922
761.99	784.41	774.97	808.38	775.10	760.72	781.61	717.13	709.08	694.26	670.39	712.02	713.92	787.07	737.47	724.54	746.53	779.62	815.20	779.54	784.86	818.42	760.36	735.43	746.69	820.26	706.39	747.43	740.61	808.31	759.08	765.80	757.11	38.317	760.54	  0	757.11	38.317
757.46	780.38	770.67	803.93	771.34	756.06	777.37	713.17	706.62	690.76	667.84	708.79	711.08	782.63	733.77	720.69	742.35	776.23	811.24	775.94	780.85	814.81	756.43	731.67	743.22	815.54	702.99	743.16	737.20	803.59	755.13	761.69	753.27	37.934	756.24	  0	753.27	37.934
754.06	777.46	766.61	799.87	768.29	752.30	773.81	709.71	703.98	688.55	665.69	705.90	708.20	779.63	731.14	717.61	739.13	773.21	807.80	772.79	777.84	810.90	753.01	728.56	739.89	812.18	700.65	739.78	733.48	799.87	751.60	758.19	750.05	37.609	752.65	  0	750.05	37.609
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Channel_out values (ADC code) at peaking time - based on Median values [ADC code]
  #0	  #1	  #2	  #3	  #4	  #5	  #6	  #7	  #8	  #9	 #10	 #11	 #12	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	mean	std	median	outliers	mean_w/o_out	std_w/o_out
832.00	847.00	840.00	879.00	836.00	826.00	845.00	776.00	756.00	749.00	722.00	764.00	769.00	845.00	791.50	781.00	804.00	837.00	875.00	834.50	843.00	877.00	818.00	793.00	806.00	885.00	759.00	809.00	804.00	877.00	820.00	828.00	816.50	42.035	823.00	  0	816.50	42.035
800.00	818.00	810.00	848.00	807.00	797.00	817.00	749.00	734.00	724.00	698.00	741.00	744.00	818.00	766.00	756.00	778.00	811.00	848.00	810.00	817.00	850.00	792.00	766.00	779.00	855.00	734.00	781.00	775.00	846.00	793.00	800.00	789.44	40.428	795.00	  0	789.44	40.428
784.00	804.00	795.00	832.00	794.00	782.00	802.00	737.00	723.50	712.00	686.00	728.00	731.00	806.00	755.00	743.00	765.00	798.00	836.00	797.00	804.00	838.00	780.00	754.00	765.00	842.00	723.00	767.00	761.00	831.00	778.00	786.00	776.23	39.801	781.00	  0	776.23	39.801
775.50	796.00	787.00	822.00	786.00	773.00	794.00	728.00	717.00	704.00	679.00	721.50	724.00	798.00	747.00	735.00	756.00	790.00	827.00	790.00	795.00	829.00	772.00	746.00	757.50	834.00	716.00	759.00	752.00	822.00	771.00	778.00	768.17	39.334	772.50	  0	768.17	39.334
768.00	790.00	781.00	816.00	781.00	766.00	788.00	722.00	713.00	699.00	674.00	716.00	719.00	792.00	742.00	730.00	751.00	785.00	821.00	785.00	790.00	824.00	766.00	741.00	752.00	826.00	710.00	753.00	746.00	814.00	765.00	772.00	762.44	38.913	766.00	  0	762.44	38.913
762.00	784.00	775.00	808.00	775.00	761.00	781.50	717.00	709.00	694.00	670.00	712.00	714.00	787.00	737.50	725.00	746.00	780.00	815.00	779.00	785.00	818.00	761.00	735.00	746.00	820.00	706.00	747.00	741.00	808.00	759.00	765.00	756.97	38.294	761.00	  0	756.97	38.294
757.00	781.00	770.00	804.00	772.00	756.00	778.00	713.00	706.00	691.00	668.00	709.00	711.00	783.00	734.00	721.00	742.00	776.00	811.00	776.00	781.00	815.00	757.00	732.00	743.00	816.00	703.00	743.00	737.00	804.00	755.00	762.00	753.34	38.008	756.50	  0	753.34	38.008
754.00	778.00	766.50	800.00	769.00	752.00	774.00	710.00	704.00	689.00	666.00	706.00	708.00	780.00	731.00	717.00	739.00	773.00	808.00	773.00	778.00	811.00	753.00	729.00	740.00	813.00	701.00	740.00	733.00	800.00	751.50	758.00	750.16	37.665	752.50	  0	750.16	37.665
