ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 158.41	 2.016	158.0	  0	 158.41	 2.016	 100
 0	 0	  1	 170.74	 2.116	170.0	  5	 170.49	 1.867	 100
 0	 0	  2	 230.66	 2.690	230.0	  0	 230.66	 2.690	 100
 0	 0	  3	 337.64	 2.545	338.0	  3	 337.70	 2.278	 100
 0	 0	  4	 439.28	 2.252	439.5	  0	 439.28	 2.252	 100
 0	 0	  5	 532.23	 2.059	532.0	  5	 531.97	 1.753	 100
 0	 0	  6	 610.01	 2.227	610.0	  0	 610.01	 2.227	 100
 0	 0	  7	 674.19	 2.073	674.0	  4	 674.06	 1.758	 100
 0	 0	  8	 727.93	 2.161	728.0	  5	 727.75	 1.816	 100
 0	 0	  9	 772.11	 2.197	772.0	  4	 772.13	 1.837	 100
 0	 0	 10	 805.12	 2.022	805.0	  2	 805.12	 1.912	 100
 0	 0	 11	 831.01	 2.468	830.5	  0	 831.01	 2.468	 100
 0	 0	 12	 847.88	 2.324	848.0	  0	 847.88	 2.324	 100
 0	 0	 13	 857.38	 2.201	858.0	  0	 857.38	 2.201	 100
 0	 0	 14	 860.63	 2.111	861.0	  4	 860.65	 1.789	 100
 0	 0	 15	 859.27	 1.814	859.0	  0	 859.27	 1.814	 100
 0	 0	 16	 852.67	 1.928	853.0	  4	 852.66	 1.608	 100
 0	 0	 17	 841.59	 2.060	842.0	  6	 841.67	 1.725	 100
 0	 0	 18	 825.13	 2.116	826.0	  6	 825.43	 1.805	 100
 0	 0	 19	 809.66	 2.198	810.0	  0	 809.66	 2.198	 100
 0	 0	 20	 790.74	 1.931	791.0	  0	 790.74	 1.931	 100
 0	 0	 21	 770.88	 2.026	771.0	  2	 770.98	 1.921	 100
 0	 0	 22	 747.49	 1.951	747.0	  4	 747.38	 1.630	 100
 0	 0	 23	 724.87	 1.900	725.0	  1	 724.82	 1.837	 100
 0	 0	 24	 700.90	 2.028	701.0	  1	 700.85	 1.971	 100
 0	 0	 25	 676.25	 1.772	677.0	  2	 676.36	 1.613	 100
