ch	pt	fine_thr_mean	fine_thr_mean_wo_outliers
16	 0	 6	 6
16	 1	 6	 6
16	 2	 6	 6
16	 3	 6	 6
16	 4	 6	 6
16	 5	 6	 6
16	 6	 6	 6
16	 7	 6	 6
17	 0	 4	 4
17	 1	 4	 4
17	 2	 4	 4
17	 3	 4	 4
17	 4	 4	 4
17	 5	 4	 4
17	 6	 4	 4
17	 7	 4	 4
18	 0	 7	 7
18	 1	 7	 7
18	 2	 7	 7
18	 3	 7	 7
18	 4	 7	 7
18	 5	 7	 7
18	 6	 7	 7
18	 7	 7	 7
19	 0	 7	 7
19	 1	 7	 7
19	 2	 7	 7
19	 3	 7	 7
19	 4	 7	 7
19	 5	 7	 7
19	 6	 7	 7
19	 7	 7	 7
20	 0	 0	 0
20	 1	 0	 0
20	 2	 0	 0
20	 3	 0	 0
20	 4	 0	 0
20	 5	 0	 0
20	 6	 0	 0
20	 7	 0	 0
21	 0	 1	 1
21	 1	 1	 1
21	 2	 1	 1
21	 3	 1	 1
21	 4	 1	 1
21	 5	 1	 1
21	 6	 1	 1
21	 7	 1	 1
22	 0	 0	 0
22	 1	 0	 0
22	 2	 0	 0
22	 3	 0	 0
22	 4	 0	 0
22	 5	 0	 0
22	 6	 0	 0
22	 7	 0	 0
23	 0	 0	 0
23	 1	 0	 0
23	 2	 0	 0
23	 3	 0	 0
23	 4	 0	 0
23	 5	 0	 0
23	 6	 0	 0
23	 7	 0	 0
24	 0	 0	 0
24	 1	 0	 0
24	 2	 0	 0
24	 3	 0	 0
24	 4	 0	 0
24	 5	 0	 0
24	 6	 0	 0
24	 7	 0	 0
25	 0	 0	 0
25	 1	 0	 0
25	 2	 0	 0
25	 3	 0	 0
25	 4	 0	 0
25	 5	 0	 0
25	 6	 0	 0
25	 7	 0	 0
26	 0	 7	 7
26	 1	 7	 7
26	 2	 7	 7
26	 3	 7	 7
26	 4	 7	 7
26	 5	 7	 7
26	 6	 7	 7
26	 7	 7	 7
27	 0	 7	 7
27	 1	 7	 7
27	 2	 7	 7
27	 3	 7	 7
27	 4	 7	 7
27	 5	 7	 7
27	 6	 7	 7
27	 7	 7	 7
28	 0	 5	 5
28	 1	 5	 5
28	 2	 5	 5
28	 3	 5	 5
28	 4	 5	 5
28	 5	 5	 5
28	 6	 5	 5
28	 7	 5	 5
29	 0	 0	 0
29	 1	 0	 0
29	 2	 0	 0
29	 3	 0	 0
29	 4	 0	 0
29	 5	 0	 0
29	 6	 0	 0
29	 7	 0	 0
30	 0	 0	 0
30	 1	 0	 0
30	 2	 0	 0
30	 3	 0	 0
30	 4	 0	 0
30	 5	 0	 0
30	 6	 0	 0
30	 7	 0	 0
31	 0	 1	 1
31	 1	 1	 1
31	 2	 1	 1
31	 3	 1	 1
31	 4	 1	 1
31	 5	 1	 1
31	 6	 1	 1
31	 7	 1	 1
