ch	pt	tc	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	  0	 151.13	 2.481	151.0	  4	 150.90	 1.774	 100
 0	 0	  1	 166.93	 3.630	167.0	  5	 166.74	 2.105	 100
 0	 0	  2	 213.32	 4.268	213.0	  4	 213.00	 2.699	 100
 0	 0	  3	 293.00	 2.778	293.0	  0	 293.00	 2.778	 100
 0	 0	  4	 367.99	 3.274	368.0	  2	 367.98	 2.943	 100
 0	 0	  5	 436.79	 3.406	437.5	  4	 437.03	 2.751	 100
 0	 0	  6	 495.37	 3.527	495.0	  1	 495.23	 3.263	 100
 0	 0	  7	 545.06	 3.078	545.0	 14	 545.21	 2.047	 100
 0	 0	  8	 585.82	 3.292	586.0	  1	 585.91	 3.185	 100
 0	 0	  9	 619.06	 3.581	619.0	  1	 619.15	 3.480	 100
 0	 0	 10	 645.64	 3.672	645.5	  0	 645.64	 3.672	 100
 0	 0	 11	 664.47	 3.608	665.0	  2	 664.66	 3.373	 100
 0	 0	 12	 677.96	 3.345	678.0	  4	 678.38	 2.700	 100
 0	 0	 13	 684.96	 3.496	685.0	  2	 685.17	 3.188	 100
 0	 0	 14	 686.68	 3.747	687.0	  2	 686.90	 3.442	 100
 0	 0	 15	 684.82	 3.878	685.0	  0	 684.82	 3.878	 100
 0	 0	 16	 678.94	 3.668	679.0	  3	 679.03	 3.309	 100
 0	 0	 17	 669.35	 3.664	669.0	  0	 669.35	 3.664	 100
 0	 0	 18	 656.52	 3.773	657.0	  0	 656.52	 3.773	 100
 0	 0	 19	 643.08	 3.662	644.0	  4	 643.51	 3.016	 100
 0	 0	 20	 627.36	 3.077	628.0	  2	 627.53	 2.862	 100
 0	 0	 21	 610.17	 3.327	610.0	  2	 610.36	 3.087	 100
 0	 0	 22	 591.97	 3.112	592.0	  0	 591.97	 3.112	 100
 0	 0	 23	 572.99	 3.389	573.0	  1	 573.08	 3.282	 100
 0	 0	 24	 553.14	 2.818	553.0	  0	 553.14	 2.818	 100
 0	 0	 25	 533.00	 2.843	533.0	  1	 533.09	 2.707	 100
 0	 0	 26	 512.97	 2.939	513.0	  1	 512.88	 2.808	 100
 0	 0	 27	 492.49	 2.776	493.0	  0	 492.49	 2.776	 100
 0	 0	 28	 472.68	 2.534	473.0	  0	 472.68	 2.534	 100
 0	 0	 29	 453.30	 2.607	453.0	  1	 453.23	 2.531	 100
 0	 0	 30	 433.98	 2.408	434.0	  0	 433.98	 2.408	 100
 0	 0	 31	 414.99	 2.385	416.0	  0	 414.99	 2.385	 100
 0	 0	 32	 397.55	 2.226	398.0	  5	 397.84	 1.853	 100
 0	 0	 33	 380.71	 2.306	381.0	  5	 380.76	 1.923	 100
 0	 0	 34	 364.45	 2.641	365.0	 13	 364.59	 1.974	 100
 0	 0	 35	 349.33	 2.198	349.0	  3	 349.30	 2.027	 100
 0	 0	 36	 335.09	 2.031	336.0	  6	 335.39	 1.680	 100
 0	 0	 37	 321.69	 1.852	322.0	  3	 321.85	 1.648	 100
 0	 0	 38	 308.58	 1.934	309.0	  1	 308.65	 1.826	 100
 0	 0	 39	 296.43	 1.616	297.0	  0	 296.43	 1.616	 100
 0	 0	 40	 285.65	 1.749	285.0	  1	 285.61	 1.701	 100
 0	 0	 41	 275.45	 1.591	276.0	  2	 275.55	 1.437	 100
 0	 0	 42	 266.20	 1.385	266.0	  0	 266.20	 1.385	 100
 0	 0	 43	 257.07	 1.725	257.0	  0	 257.07	 1.725	 100
 0	 0	 44	 247.64	 1.801	247.5	  0	 247.64	 1.801	 100
 0	 0	 45	 239.85	 1.329	240.0	  0	 239.85	 1.329	 100
 0	 0	 46	 232.87	 1.323	233.0	  0	 232.87	 1.323	 100
 0	 0	 47	 226.07	 1.394	226.0	  0	 226.07	 1.394	 100
 0	 0	 48	 219.47	 1.322	219.5	  8	 219.55	 1.009	 100
 0	 0	 49	 214.06	 1.293	214.0	  0	 214.06	 1.293	 100
 0	 0	 50	 208.80	 1.189	209.0	  0	 208.80	 1.189	 100
 0	 0	 51	 203.89	 1.333	204.0	  0	 203.89	 1.333	 100
 0	 0	 52	 199.64	 1.367	200.0	  0	 199.64	 1.367	 100
 0	 0	 53	 195.44	 1.373	196.0	  1	 195.48	 1.304	 100
 0	 0	 54	 191.89	 1.530	192.0	  0	 191.89	 1.530	 100
 0	 0	 55	 187.96	 1.294	188.0	  0	 187.96	 1.294	 100
 0	 0	 56	 184.96	 1.188	185.0	  0	 184.96	 1.188	 100
 0	 0	 57	 181.85	 1.095	182.0	  0	 181.85	 1.095	 100
 0	 0	 58	 179.11	 1.278	179.0	  0	 179.11	 1.278	 100
 0	 0	 59	 176.59	 1.319	177.0	  0	 176.59	 1.319	 100
 0	 0	 60	 174.05	 1.258	174.0	  0	 174.05	 1.258	 100
 0	 0	 61	 171.88	 1.266	172.0	  0	 171.88	 1.266	 100
 0	 0	 62	 170.30	 1.176	170.0	  0	 170.30	 1.176	 100
 0	 0	 63	 168.44	 1.140	168.0	  0	 168.44	 1.140	 100
 0	 0	 64	 167.01	 1.345	167.0	  0	 167.01	 1.345	 100
 0	 0	 65	 165.20	 1.092	165.0	  0	 165.20	 1.092	 100
 0	 0	 66	 163.90	 1.168	164.0	  1	 163.85	 1.053	 100
 0	 0	 67	 162.62	 1.254	162.0	  1	 162.58	 1.179	 100
 0	 0	 68	 161.83	 1.006	162.0	  0	 161.83	 1.006	 100
 0	 0	 69	 160.74	 0.949	161.0	  0	 160.74	 0.949	 100
 0	 0	 70	 159.77	 1.188	160.0	 47	 160.00	 0.000	 100
 0	 0	 71	 158.94	 1.377	159.0	  0	 158.94	 1.377	 100
 0	 0	 72	 158.10	 1.374	158.0	  0	 158.10	 1.374	 100
 0	 0	 73	 157.14	 1.349	157.0	  1	 157.09	 1.262	 100
 0	 0	 74	 156.28	 1.055	156.0	  0	 156.28	 1.055	 100
 0	 0	 75	 155.42	 1.224	155.5	  7	 155.41	 0.992	 100
 0	 0	 76	 155.08	 1.143	155.0	  1	 155.03	 1.035	 100
 0	 0	 77	 154.62	 1.023	155.0	  0	 154.62	 1.023	 100
 0	 0	 78	 154.23	 1.062	154.0	  0	 154.23	 1.062	 100
 0	 0	 79	 153.70	 1.000	154.0	  0	 153.70	 1.000	 100
 0	 0	 80	 153.51	 1.150	154.0	  0	 153.51	 1.150	 100
 0	 0	 81	 153.07	 1.191	153.0	  0	 153.07	 1.191	 100
 0	 0	 82	 152.77	 1.270	153.0	  0	 152.77	 1.270	 100
 0	 0	 83	 152.52	 1.087	153.0	  0	 152.52	 1.087	 100
 0	 0	 84	 151.87	 1.195	152.0	  0	 151.87	 1.195	 100
 0	 0	 85	 151.90	 1.059	152.0	  0	 151.90	 1.059	 100
 0	 0	 86	 151.85	 1.140	152.0	  0	 151.85	 1.140	 100
 0	 0	 87	 152.07	 1.265	152.0	  0	 152.07	 1.265	 100
 0	 0	 88	 151.35	 1.201	151.0	  0	 151.35	 1.201	 100
 0	 0	 89	 151.43	 1.200	151.0	  0	 151.43	 1.200	 100
 0	 0	 90	 151.17	 1.334	151.0	  0	 151.17	 1.334	 100
 0	 0	 91	 150.96	 1.082	151.0	  0	 150.96	 1.082	 100
 0	 0	 92	 151.15	 1.158	151.0	  0	 151.15	 1.158	 100
 0	 0	 93	 150.78	 1.124	151.0	  0	 150.78	 1.124	 100
 0	 0	 94	 151.00	 1.247	151.0	  0	 151.00	 1.247	 100
 0	 0	 95	 150.72	 1.026	151.0	  0	 150.72	 1.026	 100
 0	 0	 96	 150.73	 1.153	151.0	  0	 150.73	 1.153	 100
 0	 0	 97	 150.39	 1.100	150.0	  0	 150.39	 1.100	 100
 0	 0	 98	 150.48	 1.176	150.0	  0	 150.48	 1.176	 100
 0	 0	 99	 150.09	 1.102	150.0	  0	 150.09	 1.102	 100
 0	 0	100	 150.27	 1.081	150.0	  0	 150.27	 1.081	 100
 0	 0	101	 150.36	 1.115	150.0	  0	 150.36	 1.115	 100
 0	 0	102	 150.16	 0.992	150.0	  0	 150.16	 0.992	 100
 0	 0	103	 150.06	 0.993	150.0	  0	 150.06	 0.993	 100
 0	 0	104	 150.60	 1.054	151.0	  0	 150.60	 1.054	 100
 0	 0	105	 150.36	 1.059	150.0	  0	 150.36	 1.059	 100
 0	 0	106	 150.48	 1.053	150.0	  0	 150.48	 1.053	  92
 0	 0	107	 150.50	 1.210	150.0	  0	 150.50	 1.210	 100
 0	 0	108	 150.30	 1.142	150.0	  1	 150.25	 1.043	 100
 0	 0	109	 150.38	 1.126	150.0	  0	 150.38	 1.126	 100
 0	 0	110	 150.33	 1.303	150.0	  0	 150.33	 1.303	 100
 0	 0	111	 150.40	 1.005	150.0	  0	 150.40	 1.005	 100
 0	 0	112	 150.47	 0.926	150.0	  0	 150.47	 0.926	 100
 0	 0	113	 150.43	 1.037	150.0	  0	 150.43	 1.037	 100
 0	 0	114	 150.66	 1.027	151.0	  0	 150.66	 1.027	 100
 0	 0	115	 150.47	 1.087	150.0	  0	 150.47	 1.087	 100
 0	 0	116	 150.46	 1.029	150.0	  0	 150.46	 1.029	 100
 0	 0	117	 150.54	 1.158	150.0	  0	 150.54	 1.158	 100
 0	 0	118	 150.62	 1.135	151.0	  0	 150.62	 1.135	 100
 0	 0	119	 150.88	 1.225	151.0	  0	 150.88	 1.225	 100
 0	 1	  0	 151.07	 1.976	151.0	  1	 151.01	 1.892	 100
 0	 1	  1	 157.02	 2.502	157.0	  7	 156.98	 1.757	 100
 0	 1	  2	 176.43	 2.626	176.5	  0	 176.43	 2.626	 100
 0	 1	  3	 206.70	 3.076	207.0	  1	 206.82	 2.855	 100
 0	 1	  4	 249.13	 3.027	249.0	  2	 249.16	 2.650	 100
 0	 1	  5	 293.11	 3.351	293.0	  3	 292.82	 2.972	 100
 0	 1	  6	 337.84	 2.726	338.0	  0	 337.84	 2.726	 100
 0	 1	  7	 380.52	 2.736	380.0	  1	 380.43	 2.611	 100
 0	 1	  8	 420.61	 2.944	421.0	  0	 420.61	 2.944	 100
 0	 1	  9	 458.49	 3.157	458.0	  1	 458.59	 3.024	 100
 0	 1	 10	 491.53	 2.823	492.0	  0	 491.53	 2.823	 100
 0	 1	 11	 522.23	 2.957	522.0	  0	 522.23	 2.957	 100
 0	 1	 12	 548.48	 2.798	549.0	  4	 548.77	 2.452	 100
 0	 1	 13	 571.95	 3.400	572.0	  2	 572.14	 3.149	 100
 0	 1	 14	 592.09	 3.166	593.0	  1	 592.17	 3.074	 100
 0	 1	 15	 608.65	 3.128	609.0	  1	 608.74	 3.019	 100
 0	 1	 16	 623.54	 3.404	624.0	  2	 623.71	 3.208	 100
 0	 1	 17	 635.88	 3.406	636.5	  0	 635.88	 3.406	 100
 0	 1	 18	 644.85	 3.261	645.0	  2	 645.06	 2.932	 100
 0	 1	 19	 652.34	 3.251	653.0	  1	 652.43	 3.127	 100
 0	 1	 20	 656.79	 3.285	657.0	  0	 656.79	 3.285	 100
 0	 1	 21	 659.70	 3.427	660.0	  2	 659.88	 3.224	 100
 0	 1	 22	 661.31	 3.416	661.0	  2	 661.50	 3.176	 100
 0	 1	 23	 660.65	 3.707	661.0	  2	 660.85	 3.474	 100
 0	 1	 24	 658.88	 3.242	659.0	  2	 658.88	 3.009	 100
 0	 1	 25	 656.02	 3.263	656.0	  1	 656.11	 3.149	 100
 0	 1	 26	 651.57	 3.444	652.0	  4	 651.97	 2.889	 100
 0	 1	 27	 646.12	 3.364	646.0	  2	 646.31	 3.131	 100
 0	 1	 28	 638.83	 2.944	639.0	  1	 638.92	 2.820	 100
 0	 1	 29	 631.98	 3.393	632.0	  3	 632.27	 3.012	 100
 0	 1	 30	 624.33	 2.954	625.0	  2	 624.50	 2.729	 100
 0	 1	 31	 615.93	 3.069	616.0	  0	 615.93	 3.069	 100
 0	 1	 32	 606.97	 3.344	607.0	  2	 607.15	 3.117	 100
 0	 1	 33	 598.11	 3.194	598.0	  1	 598.20	 3.074	 100
 0	 1	 34	 587.34	 2.606	587.0	  0	 587.34	 2.606	 100
 0	 1	 35	 577.41	 2.734	578.0	  4	 577.69	 2.416	 100
 0	 1	 36	 566.28	 2.917	566.0	  0	 566.28	 2.917	 100
 0	 1	 37	 555.21	 2.808	555.5	  1	 555.28	 2.726	 100
 0	 1	 38	 544.57	 2.641	545.0	  8	 544.98	 2.033	 100
 0	 1	 39	 533.52	 2.925	534.0	  1	 533.62	 2.776	 100
 0	 1	 40	 521.93	 2.660	522.0	  0	 521.93	 2.660	 100
 0	 1	 41	 511.56	 2.679	512.0	  0	 511.56	 2.679	 100
 0	 1	 42	 500.04	 2.674	500.0	  0	 500.04	 2.674	 100
 0	 1	 43	 488.44	 2.512	489.0	 11	 488.98	 1.758	 100
 0	 1	 44	 477.65	 2.732	478.0	  0	 477.65	 2.732	 100
 0	 1	 45	 466.90	 2.447	467.0	  1	 466.97	 2.358	 100
 0	 1	 46	 456.83	 2.323	457.0	  0	 456.83	 2.323	 100
 0	 1	 47	 445.89	 2.518	446.0	  6	 446.11	 2.122	 100
 0	 1	 48	 435.48	 2.186	436.0	  5	 435.76	 1.855	 100
 0	 1	 49	 424.68	 2.079	425.0	  6	 424.79	 1.671	 100
 0	 1	 50	 414.89	 2.242	416.0	  9	 415.34	 1.790	 100
 0	 1	 51	 405.63	 2.159	405.5	  0	 405.63	 2.159	 100
 0	 1	 52	 395.73	 2.064	396.0	  2	 395.73	 1.929	 100
 0	 1	 53	 387.01	 1.951	387.0	  5	 387.17	 1.629	 100
 0	 1	 54	 377.93	 1.765	378.0	  1	 377.98	 1.702	 100
 0	 1	 55	 368.94	 1.917	369.0	  2	 369.05	 1.767	 100
 0	 1	 56	 360.24	 1.658	360.0	  0	 360.24	 1.658	 100
 0	 1	 57	 351.90	 1.738	352.0	  1	 351.95	 1.674	 100
 0	 1	 58	 344.21	 1.908	344.0	  1	 344.26	 1.844	 100
 0	 1	 59	 336.72	 1.730	337.0	  0	 336.72	 1.730	 100
 0	 1	 60	 329.40	 1.735	330.0	  3	 329.54	 1.575	 100
 0	 1	 61	 322.55	 1.839	322.0	  3	 322.72	 1.579	 100
 0	 1	 62	 314.88	 1.526	315.0	  0	 314.88	 1.526	 100
 0	 1	 63	 308.38	 1.427	308.0	  0	 308.38	 1.427	 100
 0	 1	 64	 301.84	 1.999	302.0	  2	 301.94	 1.893	 100
 0	 1	 65	 295.36	 1.679	296.0	  1	 295.41	 1.597	 100
 0	 1	 66	 290.10	 1.219	290.0	  0	 290.10	 1.219	 100
 0	 1	 67	 283.85	 1.708	284.0	  2	 283.96	 1.539	 100
 0	 1	 68	 278.35	 1.306	278.0	  0	 278.35	 1.306	 100
 0	 1	 69	 273.28	 1.341	273.0	  0	 273.28	 1.341	 100
 0	 1	 70	 268.16	 1.468	268.0	  0	 268.16	 1.468	 100
 0	 1	 71	 263.23	 1.427	263.0	  0	 263.23	 1.427	 100
 0	 1	 72	 258.64	 1.330	258.0	  0	 258.64	 1.330	 100
 0	 1	 73	 253.24	 1.821	253.0	  1	 253.19	 1.765	 100
 0	 1	 74	 248.73	 1.406	249.0	  0	 248.73	 1.406	 100
 0	 1	 75	 244.13	 1.368	244.0	  0	 244.13	 1.368	 100
 0	 1	 76	 239.93	 1.320	240.0	  0	 239.93	 1.320	 100
 0	 1	 77	 235.90	 1.299	236.0	  0	 235.90	 1.299	 100
 0	 1	 78	 232.15	 1.395	232.0	  0	 232.15	 1.395	 100
 0	 1	 79	 229.03	 1.201	229.0	  0	 229.03	 1.201	 100
 0	 1	 80	 225.41	 1.173	226.0	  0	 225.41	 1.173	 100
 0	 1	 81	 221.85	 1.266	222.0	  0	 221.85	 1.266	 100
 0	 1	 82	 218.61	 1.136	218.0	  0	 218.61	 1.136	 100
 0	 1	 83	 215.86	 1.341	216.0	  0	 215.86	 1.341	 100
 0	 1	 84	 213.03	 1.020	213.0	  0	 213.03	 1.020	 100
 0	 1	 85	 210.34	 1.121	210.0	  0	 210.34	 1.121	 100
 0	 1	 86	 207.72	 1.207	208.0	  0	 207.72	 1.207	 100
 0	 1	 87	 204.94	 1.099	205.0	  0	 204.94	 1.099	 100
 0	 1	 88	 202.78	 1.133	203.0	  0	 202.78	 1.133	 100
 0	 1	 89	 200.60	 1.015	201.0	  0	 200.60	 1.015	 100
 0	 1	 90	 198.09	 1.111	198.0	  0	 198.09	 1.111	 100
 0	 1	 91	 196.21	 0.957	196.0	  0	 196.21	 0.957	 100
 0	 1	 92	 194.13	 1.031	194.0	 41	 194.00	 0.000	 100
 0	 1	 93	 191.89	 1.197	192.0	  0	 191.89	 1.197	 100
 0	 1	 94	 189.89	 1.205	190.0	  0	 189.89	 1.205	 100
 0	 1	 95	 187.89	 1.109	188.0	  0	 187.89	 1.109	 100
 0	 1	 96	 186.48	 1.159	186.0	  0	 186.48	 1.159	 100
 0	 1	 97	 184.67	 1.207	185.0	  0	 184.67	 1.207	 100
 0	 1	 98	 183.10	 1.176	183.0	  0	 183.10	 1.176	 100
 0	 1	 99	 181.85	 1.114	182.0	  0	 181.85	 1.114	 100
 0	 1	100	 180.46	 1.077	181.0	  0	 180.46	 1.077	 100
 0	 1	101	 179.13	 1.178	179.0	  0	 179.13	 1.178	 100
 0	 1	102	 177.75	 1.067	178.0	  0	 177.75	 1.067	 100
 0	 1	103	 176.60	 1.064	176.5	  6	 176.66	 0.811	 100
 0	 1	104	 175.12	 1.328	175.0	  0	 175.12	 1.328	 100
 0	 1	105	 173.93	 1.085	174.0	  0	 173.93	 1.085	 100
 0	 1	106	 172.66	 1.017	173.0	  0	 172.66	 1.017	 100
 0	 1	107	 171.67	 1.006	172.0	  0	 171.67	 1.006	 100
 0	 1	108	 170.57	 0.967	170.0	  0	 170.57	 0.967	 100
 0	 1	109	 169.75	 0.999	170.0	  0	 169.75	 0.999	 100
 0	 1	110	 168.90	 1.000	169.0	  0	 168.90	 1.000	 100
 0	 1	111	 167.98	 1.063	168.0	  0	 167.98	 1.063	 100
 0	 1	112	 167.15	 1.067	167.0	  0	 167.15	 1.067	 100
 0	 1	113	 166.00	 0.974	166.0	  0	 166.00	 0.974	 100
 0	 1	114	 165.16	 0.992	165.0	  0	 165.16	 0.992	 100
 0	 1	115	 164.68	 1.014	165.0	  0	 164.68	 1.014	 100
 0	 1	116	 163.38	 1.126	163.5	  3	 163.45	 1.061	 100
 0	 1	117	 162.65	 1.184	162.0	  0	 162.65	 1.184	 100
 0	 1	118	 162.24	 1.036	162.0	  0	 162.24	 1.036	 100
 0	 1	119	 161.58	 0.890	162.0	  0	 161.58	 0.890	 100
 0	 2	  0	 151.11	 2.132	151.0	  4	 150.84	 1.713	 100
 0	 2	  1	 153.66	 2.152	153.0	  4	 153.40	 1.726	 100
 0	 2	  2	 163.63	 2.092	164.0	  1	 163.56	 1.965	 100
 0	 2	  3	 180.13	 2.635	180.0	  2	 179.95	 2.330	 100
 0	 2	  4	 202.84	 2.650	203.0	  0	 202.84	 2.650	 100
 0	 2	  5	 229.75	 3.046	230.0	  1	 229.84	 2.930	 100
 0	 2	  6	 259.51	 2.615	260.0	  4	 259.65	 2.243	 100
 0	 2	  7	 290.83	 2.843	290.0	  1	 290.75	 2.734	 100
 0	 2	  8	 322.46	 2.956	322.0	  0	 322.46	 2.956	 100
 0	 2	  9	 353.13	 2.908	353.5	  0	 353.13	 2.908	 100
 0	 2	 10	 383.48	 3.020	383.5	  0	 383.48	 3.020	 100
 0	 2	 11	 411.16	 2.448	412.0	  9	 411.68	 1.867	 100
 0	 2	 12	 438.21	 2.840	438.0	  0	 438.21	 2.840	 100
 0	 2	 13	 462.77	 2.696	464.0	  0	 462.77	 2.696	 100
 0	 2	 14	 486.27	 2.828	486.0	  0	 486.27	 2.828	 100
 0	 2	 15	 507.83	 3.055	508.0	  0	 507.83	 3.055	 100
 0	 2	 16	 527.10	 2.997	528.0	  1	 527.18	 2.897	 100
 0	 2	 17	 545.40	 2.867	546.0	  1	 545.48	 2.753	 100
 0	 2	 18	 561.27	 2.881	561.5	  0	 561.27	 2.881	 100
 0	 2	 19	 576.25	 2.935	577.0	  0	 576.25	 2.935	 100
 0	 2	 20	 589.43	 3.166	589.0	  0	 589.43	 3.166	 100
 0	 2	 21	 600.23	 2.947	601.0	  0	 600.23	 2.947	 100
 0	 2	 22	 610.47	 3.017	610.0	  0	 610.47	 3.017	 100
 0	 2	 23	 618.95	 3.560	619.0	  0	 618.95	 3.560	 100
